Mag_AB	SNR	zodi	Filt	time
  28.50   15.0  3.0  F146     422785
  28.50   15.0  3.0  F213   12673571
  28.50   20.0  1.4  F062     508285
  28.50   20.0  1.4  F087     938713
  28.50   20.0  1.4  F106     943547
  28.50   20.0  1.4  F129     939671
  28.50   20.0  1.4  F158     961540
  28.50   20.0  1.4  F184    2245791
  28.50   20.0  1.4  F146     469863
  28.50   20.0  1.4  F213   21603702
  28.50   20.0  2.0  F062     682842
  28.50   20.0  2.0  F087    1260202
  28.50   20.0  2.0  F106    1272414
  28.50   20.0  2.0  F129    1265236
  28.50   20.0  2.0  F158    1264552
  28.50   20.0  2.0  F184    2674696
  28.50   20.0  2.0  F146     575518
  28.50   20.0  2.0  F213   21951366
  28.50   20.0  3.0  F062     973770
  28.50   20.0  3.0  F087    1796020
  28.50   20.0  3.0  F106    1820535
  28.50   20.0  3.0  F129    1807840
  28.50   20.0  3.0  F158    1769581
  28.50   20.0  3.0  F184    3389549
  28.50   20.0  3.0  F146     751607
  28.50   20.0  3.0  F213   22530804
  28.50   50.0  1.4  F062    3176588
  28.50   50.0  1.4  F087    5866750
  28.50   50.0  1.4  F106    5896965
  28.50   50.0  1.4  F129    5872760
  28.50   50.0  1.4  F158    6009442
  28.50   50.0  1.4  F184   11696655
  28.50   50.0  1.4  F146    2936640
  28.50   50.0  1.4  F213  135023136
  28.50   50.0  2.0  F062    4267595
  28.50   50.0  2.0  F087    7876105
  28.50   50.0  2.0  F106    7952449
  28.50   50.0  2.0  F129    7907569
  28.50   50.0  2.0  F158    7903310
  28.50   50.0  2.0  F184   13930590
  28.50   50.0  2.0  F146    3596983
  28.50   50.0  2.0  F213  137196032
  28.50   50.0  3.0  F062    6085949
  28.50   50.0  3.0  F087   10000007
  28.50   50.0  3.0  F106   10000007
  28.50   50.0  3.0  F129   10000007
  28.50   50.0  3.0  F158   10000007
  28.50   50.0  3.0  F184   17653802
  28.50   50.0  3.0  F146    4697548
  28.50   50.0  3.0  F213  140817520
  28.60    5.0  1.4  F062      38213
  28.60    5.0  1.4  F087      70553
  28.60    5.0  1.4  F106      70908
  28.60    5.0  1.4  F129      70626
  28.60    5.0  1.4  F158      72267
  28.60    5.0  1.4  F184     168757
  28.60    5.0  1.4  F146      35304
  28.60    5.0  1.4  F213    1947959
  28.60    5.0  2.0  F062      51319
  28.60    5.0  2.0  F087      94693
  28.60    5.0  2.0  F106      95615
  28.60    5.0  2.0  F129      95076
  28.60    5.0  2.0  F158      95022
  28.60    5.0  2.0  F184     200978
  28.60    5.0  2.0  F146      43238
  28.60    5.0  2.0  F213    1979314
  28.60    5.0  3.0  F062      73170
  28.60    5.0  3.0  F087     134949
  28.60    5.0  3.0  F106     136791
  28.60    5.0  3.0  F129     135843
  28.60    5.0  3.0  F158     132970
  28.60    5.0  3.0  F184     254686
  28.60    5.0  3.0  F146      56472
  28.60    5.0  3.0  F213    2031562
  28.60   10.0  1.4  F062     152733
  28.60   10.0  1.4  F087     282082
  28.60   10.0  1.4  F106     283541
  28.60   10.0  1.4  F129     282374
  28.60   10.0  1.4  F158     288949
  28.60   10.0  1.4  F184     674908
  28.60   10.0  1.4  F146     141205
  28.60   10.0  1.4  F213    7791855
  28.60   10.0  2.0  F062     205191
  28.60   10.0  2.0  F087     378699
  28.60   10.0  2.0  F106     382375
  28.60   10.0  2.0  F129     380222
  28.60   10.0  2.0  F158     380022
  28.60   10.0  2.0  F184     803819
  28.60   10.0  2.0  F146     172961
  28.60   10.0  2.0  F213    7917245
  28.60   10.0  3.0  F062     292625
  28.60   10.0  3.0  F087     539749
  28.60   10.0  3.0  F106     547118
  28.60   10.0  3.0  F129     543306
  28.60   10.0  3.0  F158     531806
  28.60   10.0  3.0  F184    1018677
  28.60   10.0  3.0  F146     225885
  28.60   10.0  3.0  F213    8126230
  28.60   15.0  1.4  F062     343606
  28.60   15.0  1.4  F087     634643
  28.60   15.0  1.4  F106     637917
  28.60   15.0  1.4  F129     635300
  28.60   15.0  1.4  F158     650092
  28.60   15.0  1.4  F184    1518499
  28.60   15.0  1.4  F146     317696
  28.60   15.0  1.4  F213   14609720
  28.60   15.0  2.0  F062     461646
  28.60   15.0  2.0  F087     852046
  28.60   15.0  2.0  F106     860317
  28.60   15.0  2.0  F129     855466
  28.60   15.0  2.0  F158     855010
  28.60   15.0  2.0  F184    1808560
  28.60   15.0  2.0  F146     389151
  28.60   15.0  2.0  F213   14844834
  28.60   15.0  3.0  F062     658392
  28.60   15.0  3.0  F087    1214401
  28.60   15.0  3.0  F106    1230991
  28.60   15.0  3.0  F129    1222409
  28.60   15.0  3.0  F158    1196544
  28.60   15.0  3.0  F184    2291984
  28.60   15.0  3.0  F146     508231
  28.60   15.0  3.0  F213   15236693
  28.60   20.0  1.4  F062     610822
  28.60   20.0  1.4  F087    1128217
  28.60   20.0  1.4  F106    1134045
  28.60   20.0  1.4  F129    1129394
  28.60   20.0  1.4  F158    1155696
  28.60   20.0  1.4  F184    2699529
  28.60   20.0  1.4  F146     564793
  28.60   20.0  1.4  F213   25972838
  28.60   20.0  2.0  F062     820682
  28.60   20.0  2.0  F087    1514732
  28.60   20.0  2.0  F106    1529434
  28.60   20.0  2.0  F129    1520806
  28.60   20.0  2.0  F158    1519994
  28.60   20.0  2.0  F184    3215192
  28.60   20.0  2.0  F146     691816
  28.60   20.0  2.0  F213   26390818
  28.60   20.0  3.0  F062    1170452
  28.60   20.0  3.0  F087    2158923
  28.60   20.0  3.0  F106    2188417
  28.60   20.0  3.0  F129    2173160
  28.60   20.0  3.0  F158    2127167
  28.60   20.0  3.0  F184    4074625
  28.60   20.0  3.0  F146     903519
  28.60   20.0  3.0  F213   27087448
  28.60   50.0  1.4  F062    3817441
  28.60   50.0  1.4  F087    7051128
  28.60   50.0  1.4  F106    7087581
  28.60   50.0  1.4  F129    7058524
  28.60   50.0  1.4  F158    7222903
  28.60   50.0  1.4  F184   14059875
  28.60   50.0  1.4  F146    3529933
  28.60   50.0  1.4  F213  162330192
  28.60   50.0  2.0  F062    5129116
  28.60   50.0  2.0  F087    9466897
  28.60   50.0  2.0  F106    9558818
  28.60   50.0  2.0  F129    9504882
  28.60   50.0  2.0  F158    9499830
  28.60   50.0  2.0  F184   16745642
  28.60   50.0  2.0  F146    4323838
  28.60   50.0  2.0  F213  164942608
  28.60   50.0  3.0  F062    7315252
  28.60   50.0  3.0  F087   11244331
  28.60   50.0  3.0  F106   11397957
  28.60   50.0  3.0  F129   11318485
  28.60   50.0  3.0  F158   11078939
  28.60   50.0  3.0  F184   21221912
  28.60   50.0  3.0  F146    5647013
  28.60   50.0  3.0  F213  169296560
  28.70    5.0  1.4  F062      45920
  28.70    5.0  1.4  F087      84789
  28.70    5.0  1.4  F106      85227
  28.70    5.0  1.4  F129      84880
  28.70    5.0  1.4  F158      86859
  28.70    5.0  1.4  F184     202857
  28.70    5.0  1.4  F146      42436
  28.70    5.0  1.4  F213    2341962
  28.70    5.0  2.0  F062      61679
  28.70    5.0  2.0  F087     113827
  28.70    5.0  2.0  F106     114931
  28.70    5.0  2.0  F129     114283
  28.70    5.0  2.0  F158     114219
  28.70    5.0  2.0  F184     241598
  28.70    5.0  2.0  F146      51984
  28.70    5.0  2.0  F213    2379655
  28.70    5.0  3.0  F062      87954
  28.70    5.0  3.0  F087     162218
  28.70    5.0  3.0  F106     164434
  28.70    5.0  3.0  F129     163294
  28.70    5.0  3.0  F158     159838
  28.70    5.0  3.0  F184     306168
  28.70    5.0  3.0  F146      67890
  28.70    5.0  3.0  F213    2442473
  28.70   10.0  1.4  F062     183550
  28.70   10.0  1.4  F087     339036
  28.70   10.0  1.4  F106     340797
  28.70   10.0  1.4  F129     339401
  28.70   10.0  1.4  F158     347308
  28.70   10.0  1.4  F184     811288
  28.70   10.0  1.4  F146     169733
  28.70   10.0  1.4  F213    9367854
  28.70   10.0  2.0  F062     246624
  28.70   10.0  2.0  F087     455207
  28.70   10.0  2.0  F106     459630
  28.70   10.0  2.0  F129     457040
  28.70   10.0  2.0  F158     456794
  28.70   10.0  2.0  F184     966283
  28.70   10.0  2.0  F146     207909
  28.70   10.0  2.0  F213    9518617
  28.70   10.0  3.0  F062     351750
  28.70   10.0  3.0  F087     648825
  28.70   10.0  3.0  F106     657698
  28.70   10.0  3.0  F129     653111
  28.70   10.0  3.0  F158     639294
  28.70   10.0  3.0  F184    1224598
  28.70   10.0  3.0  F146     271539
  28.70   10.0  3.0  F213    9769873
  28.70   15.0  1.4  F062     412945
  28.70   15.0  1.4  F087     762788
  28.70   15.0  1.4  F106     766737
  28.70   15.0  1.4  F129     763600
  28.70   15.0  1.4  F158     781393
  28.70   15.0  1.4  F184    1825359
  28.70   15.0  1.4  F146     381900
  28.70   15.0  1.4  F213   17564728
  28.70   15.0  2.0  F062     554861
  28.70   15.0  2.0  F087    1024176
  28.70   15.0  2.0  F106    1034135
  28.70   15.0  2.0  F129    1028299
  28.70   15.0  2.0  F158    1027761
  28.70   15.0  2.0  F184    2174090
  28.70   15.0  2.0  F146     467802
  28.70   15.0  2.0  F213   17847392
  28.70   15.0  3.0  F062     791407
  28.70   15.0  3.0  F087    1459830
  28.70   15.0  3.0  F106    1479793
  28.70   15.0  3.0  F129    1469479
  28.70   15.0  3.0  F158    1438379
  28.70   15.0  3.0  F184    2755307
  28.70   15.0  3.0  F146     610968
  28.70   15.0  3.0  F213   18318522
  28.70   20.0  1.4  F062     734087
  28.70   20.0  1.4  F087    1356035
  28.70   20.0  1.4  F106    1363067
  28.70   20.0  1.4  F129    1357485
  28.70   20.0  1.4  F158    1389113
  28.70   20.0  1.4  F184    3245051
  28.70   20.0  1.4  F146     678921
  28.70   20.0  1.4  F213   31226178
  28.70   20.0  2.0  F062     986401
  28.70   20.0  2.0  F087    1820735
  28.70   20.0  2.0  F106    1838437
  28.70   20.0  2.0  F129    1828068
  28.70   20.0  2.0  F158    1827110
  28.70   20.0  2.0  F184    3865020
  28.70   20.0  2.0  F146     831644
  28.70   20.0  2.0  F213   31728708
  28.70   20.0  3.0  F062    1406925
  28.70   20.0  3.0  F087    2595242
  28.70   20.0  3.0  F106    2630728
  28.70   20.0  3.0  F129    2612388
  28.70   20.0  3.0  F158    2557102
  28.70   20.0  3.0  F184    4898307
  28.70   20.0  3.0  F146    1086174
  28.70   20.0  3.0  F213   32566262
  28.70   50.0  1.4  F062    4587844
  28.70   50.0  1.4  F087    8475006
  28.70   50.0  1.4  F106    8518965
  28.70   50.0  1.4  F129    8484062
  28.70   50.0  1.4  F158    8681766
  28.70   50.0  1.4  F184   16901148
  28.70   50.0  1.4  F146    4243235
  28.70   50.0  1.4  F213  195163584
  28.70   50.0  2.0  F062    6164847
  28.70   50.0  2.0  F087   10000007
  28.70   50.0  2.0  F106   10000007
  28.70   50.0  2.0  F129   10000007
  28.70   50.0  2.0  F158   10000007
  28.70   50.0  2.0  F184   20130192
  28.70   50.0  2.0  F146    5197734
  28.70   50.0  2.0  F213  198304432
  28.70   50.0  3.0  F062    8793194
  28.70   50.0  3.0  F087   13516816
  28.70   50.0  3.0  F106   13701623
  28.70   50.0  3.0  F129   13606100
  28.70   50.0  3.0  F158   13318173
  28.70   50.0  3.0  F184   25511922
  28.70   50.0  3.0  F146    6788554
  28.70   50.0  3.0  F213  203539136
  28.80    5.0  1.4  F062      55176
  28.80    5.0  1.4  F087     101907
  28.80    5.0  1.4  F106     102427
  28.80    5.0  1.4  F129     102008
  28.80    5.0  1.4  F158     104388
  28.80    5.0  1.4  F184     243833
  28.80    5.0  1.4  F146      51009
  28.80    5.0  1.4  F213    2815554
  28.80    5.0  2.0  F062      74128
  28.80    5.0  2.0  F087     136810
  28.80    5.0  2.0  F106     138141
  28.80    5.0  2.0  F129     137366
  28.80    5.0  2.0  F158     137293
  28.80    5.0  2.0  F184     290409
  28.80    5.0  2.0  F146      62482
  28.80    5.0  2.0  F213    2860871
  28.80    5.0  3.0  F062     105710
  28.80    5.0  3.0  F087     194995
  28.80    5.0  3.0  F106     197667
  28.80    5.0  3.0  F129     196290
  28.80    5.0  3.0  F158     192132
  28.80    5.0  3.0  F184     368047
  28.80    5.0  3.0  F146      81606
  28.80    5.0  3.0  F213    2936394
  28.80   10.0  1.4  F062     220586
  28.80   10.0  1.4  F087     407491
  28.80   10.0  1.4  F106     409607
  28.80   10.0  1.4  F129     407929
  28.80   10.0  1.4  F158     417441
  28.80   10.0  1.4  F184     975211
  28.80   10.0  1.4  F146     204033
  28.80   10.0  1.4  F213   10000007
  28.80   10.0  2.0  F062     296410
  28.80   10.0  2.0  F087     547155
  28.80   10.0  2.0  F106     552481
  28.80   10.0  2.0  F129     549362
  28.80   10.0  2.0  F158     549079
  28.80   10.0  2.0  F184    1161551
  28.80   10.0  2.0  F146     249925
  28.80   10.0  2.0  F213   10000007
  28.80   10.0  3.0  F062     422804
  28.80   10.0  3.0  F087     779934
  28.80   10.0  3.0  F106     790604
  28.80   10.0  3.0  F129     785096
  28.80   10.0  3.0  F158     768479
  28.80   10.0  3.0  F184    1472105
  28.80   10.0  3.0  F146     326433
  28.80   10.0  3.0  F213   10000007
  28.80   15.0  1.4  F062     496274
  28.80   15.0  1.4  F087     916807
  28.80   15.0  1.4  F106     921567
  28.80   15.0  1.4  F129     917801
  28.80   15.0  1.4  F158     939196
  28.80   15.0  1.4  F184    2194181
  28.80   15.0  1.4  F146     459056
  28.80   15.0  1.4  F213   21116684
  28.80   15.0  2.0  F062     666891
  28.80   15.0  2.0  F087    1231055
  28.80   15.0  2.0  F106    1243038
  28.80   15.0  2.0  F129    1236034
  28.80   15.0  2.0  F158    1235387
  28.80   15.0  2.0  F184    2613437
  28.80   15.0  2.0  F146     562331
  28.80   15.0  2.0  F213   21456524
  28.80   15.0  3.0  F062     951280
  28.80   15.0  3.0  F087    1754825
  28.80   15.0  3.0  F106    1778829
  28.80   15.0  3.0  F129    1766435
  28.80   15.0  3.0  F158    1729052
  28.80   15.0  3.0  F184    3312211
  28.80   15.0  3.0  F146     734461
  28.80   15.0  3.0  F213   22022922
  28.80   20.0  1.4  F062     882224
  28.80   20.0  1.4  F087    1629845
  28.80   20.0  1.4  F106    1638317
  28.80   20.0  1.4  F129    1631614
  28.80   20.0  1.4  F158    1669654
  28.80   20.0  1.4  F184    3900734
  28.80   20.0  1.4  F146     816104
  28.80   20.0  1.4  F213   37540764
  28.80   20.0  2.0  F062    1185564
  28.80   20.0  2.0  F087    2188527
  28.80   20.0  2.0  F106    2209831
  28.80   20.0  2.0  F129    2197373
  28.80   20.0  2.0  F158    2196224
  28.80   20.0  2.0  F184    4646093
  28.80   20.0  2.0  F146     999698
  28.80   20.0  2.0  F213   38144928
  28.80   20.0  3.0  F062    1691140
  28.80   20.0  3.0  F087    3119670
  28.80   20.0  3.0  F106    3162351
  28.80   20.0  3.0  F129    3140308
  28.80   20.0  3.0  F158    3073860
  28.80   20.0  3.0  F184    5888346
  28.80   20.0  3.0  F146    1305711
  28.80   20.0  3.0  F213   39151860
  28.80   50.0  1.4  F062    5513715
  28.80   50.0  1.4  F087   10000007
  28.80   50.0  1.4  F106   10000007
  28.80   50.0  1.4  F129   10000007
  28.80   50.0  1.4  F158   10000007
  28.80   50.0  1.4  F184   20316186
  28.80   50.0  1.4  F146    5100597
  28.80   50.0  1.4  F213  234629792
  28.80   50.0  2.0  F062    7409644
  28.80   50.0  2.0  F087   11398459
  28.80   50.0  2.0  F106   11509422
  28.80   50.0  2.0  F129   11444533
  28.80   50.0  2.0  F158   11438577
  28.80   50.0  2.0  F184   24198260
  28.80   50.0  2.0  F146    6248121
  28.80   50.0  2.0  F213  238405808
  28.80   50.0  3.0  F062   10000007
  28.80   50.0  3.0  F087   16248210
  28.80   50.0  3.0  F106   16470519
  28.80   50.0  3.0  F129   16355717
  28.80   50.0  3.0  F158   16009603
  28.80   50.0  3.0  F184   30668390
  28.80   50.0  3.0  F146    8160667
  28.80   50.0  3.0  F213  244699120
  28.90    5.0  1.4  F062      66312
  28.90    5.0  1.4  F087     122482
  28.90    5.0  1.4  F106     123111
  28.90    5.0  1.4  F129     122610
  28.90    5.0  1.4  F158     125473
  28.90    5.0  1.4  F184     293108
  28.90    5.0  1.4  F146      61323
  28.90    5.0  1.4  F213    3385043
  28.90    5.0  2.0  F062      89094
  28.90    5.0  2.0  F087     164452
  28.90    5.0  2.0  F106     166048
  28.90    5.0  2.0  F129     165118
  28.90    5.0  2.0  F158     165027
  28.90    5.0  2.0  F184     349105
  28.90    5.0  2.0  F146      75113
  28.90    5.0  2.0  F213    3439526
  28.90    5.0  3.0  F062     127069
  28.90    5.0  3.0  F087     234412
  28.90    5.0  3.0  F106     237613
  28.90    5.0  3.0  F129     235962
  28.90    5.0  3.0  F158     230964
  28.90    5.0  3.0  F184     442448
  28.90    5.0  3.0  F146      98104
  28.90    5.0  3.0  F213    3530325
  28.90   10.0  1.4  F062     265110
  28.90   10.0  1.4  F087     489790
  28.90   10.0  1.4  F106     492344
  28.90   10.0  1.4  F129     490337
  28.90   10.0  1.4  F158     501774
  28.90   10.0  1.4  F184    1172313
  28.90   10.0  1.4  F146     245265
  28.90   10.0  1.4  F213   11283492
  28.90   10.0  2.0  F062     356282
  28.90   10.0  2.0  F087     657708
  28.90   10.0  2.0  F106     664119
  28.90   10.0  2.0  F129     660380
  28.90   10.0  2.0  F158     660033
  28.90   10.0  2.0  F184    1396336
  28.90   10.0  2.0  F146     300450
  28.90   10.0  2.0  F213   11465080
  28.90   10.0  3.0  F062     508231
  28.90   10.0  3.0  F087     937573
  28.90   10.0  3.0  F106     950414
  28.90   10.0  3.0  F129     943784
  28.90   10.0  3.0  F158     923820
  28.90   10.0  3.0  F184    1769718
  28.90   10.0  3.0  F146     392425
  28.90   10.0  3.0  F213   11767736
  28.90   15.0  1.4  F062     596458
  28.90   15.0  1.4  F087    1101988
  28.90   15.0  1.4  F106    1107734
  28.90   15.0  1.4  F129    1103201
  28.90   15.0  1.4  F158    1128938
  28.90   15.0  1.4  F184    2637650
  28.90   15.0  1.4  F146     551833
  28.90   15.0  1.4  F213   25387854
  28.90   15.0  2.0  F062     801594
  28.90   15.0  2.0  F087    1479812
  28.90   15.0  2.0  F106    1494230
  28.90   15.0  2.0  F129    1485813
  28.90   15.0  2.0  F158    1485046
  28.90   15.0  2.0  F184    3141722
  28.90   15.0  2.0  F146     676002
  28.90   15.0  2.0  F213   25796440
  28.90   15.0  3.0  F062    1143503
  28.90   15.0  3.0  F087    2109520
  28.90   15.0  3.0  F106    2138403
  28.90   15.0  3.0  F129    2123501
  28.90   15.0  3.0  F158    2078567
  28.90   15.0  3.0  F184    3981838
  28.90   15.0  3.0  F146     882953
  28.90   15.0  3.0  F213   26477412
  28.90   20.0  1.4  F062    1060328
  28.90   20.0  1.4  F087    1959058
  28.90   20.0  1.4  F106    1969273
  28.90   20.0  1.4  F129    1961220
  28.90   20.0  1.4  F158    2006966
  28.90   20.0  1.4  F184    4689130
  28.90   20.0  1.4  F146     981039
  28.90   20.0  1.4  F213   45133960
  28.90   20.0  2.0  F062    1425037
  28.90   20.0  2.0  F087    2630746
  28.90   20.0  2.0  F106    2656392
  28.90   20.0  2.0  F129    2641417
  28.90   20.0  2.0  F158    2640058
